,organization,organizationId,issueId,totNbrOfComments,nbrOfComments
47010,yahoo,16.0,23985.0,9.0,5.0
47011,yahoo,16.0,24029.0,14.0,3.0
47012,yahoo,16.0,24073.0,20.0,6.0
47013,yahoo,16.0,24076.0,10.0,1.0
47014,yahoo,16.0,24078.0,36.0,7.0
47015,yahoo,16.0,24091.0,15.0,2.0
47016,yahoo,16.0,24093.0,7.0,1.0
47017,yahoo,16.0,24094.0,4.0,1.0
47018,yahoo,16.0,24095.0,5.0,2.0
47019,yahoo,16.0,24097.0,7.0,3.0
47020,yahoo,16.0,24110.0,9.0,1.0
47021,yahoo,16.0,24124.0,8.0,4.0
47022,yahoo,16.0,24130.0,5.0,1.0
47023,yahoo,16.0,24138.0,17.0,8.0
47024,yahoo,16.0,24145.0,24.0,7.0
47025,yahoo,16.0,24148.0,5.0,1.0
47026,yahoo,16.0,24149.0,7.0,1.0
47027,yahoo,16.0,24168.0,12.0,2.0
47028,yahoo,16.0,24193.0,17.0,7.0
47029,yahoo,16.0,24213.0,4.0,2.0
47030,yahoo,16.0,24214.0,11.0,1.0
47031,yahoo,16.0,24215.0,2.0,1.0
47032,yahoo,16.0,24218.0,1.0,1.0
47033,yahoo,16.0,24220.0,6.0,3.0
47034,yahoo,16.0,24221.0,4.0,1.0
47035,yahoo,16.0,24240.0,6.0,2.0
47036,yahoo,16.0,24251.0,34.0,10.0
47037,yahoo,16.0,24260.0,27.0,2.0
47038,yahoo,16.0,24272.0,56.0,4.0
47039,yahoo,16.0,24291.0,12.0,2.0
47040,yahoo,16.0,24292.0,13.0,4.0
47041,yahoo,16.0,24294.0,8.0,3.0
47042,yahoo,16.0,24321.0,2.0,1.0
47043,yahoo,16.0,24334.0,10.0,2.0
47044,yahoo,16.0,24371.0,18.0,1.0
47045,yahoo,16.0,24376.0,15.0,3.0
47046,yahoo,16.0,24391.0,29.0,6.0
47047,yahoo,16.0,24399.0,18.0,5.0
47048,yahoo,16.0,24402.0,19.0,10.0
47049,yahoo,16.0,24425.0,3.0,1.0
47050,yahoo,16.0,24481.0,7.0,4.0
47051,yahoo,16.0,24504.0,41.0,2.0
47052,yahoo,16.0,24510.0,11.0,1.0
47053,yahoo,16.0,24523.0,31.0,1.0
47054,yahoo,16.0,24529.0,22.0,7.0
47055,yahoo,16.0,24536.0,3.0,1.0
47056,yahoo,16.0,24537.0,3.0,2.0
47057,yahoo,16.0,24558.0,26.0,1.0
47058,yahoo,16.0,24571.0,3.0,1.0
47059,yahoo,16.0,24572.0,3.0,2.0
47060,yahoo,16.0,24577.0,3.0,2.0
47061,yahoo,16.0,24579.0,8.0,2.0
47062,yahoo,16.0,24594.0,3.0,1.0
47063,yahoo,16.0,24595.0,3.0,1.0
47064,yahoo,16.0,24596.0,19.0,9.0
47065,yahoo,16.0,24612.0,19.0,5.0
47066,yahoo,16.0,24640.0,14.0,3.0
47067,yahoo,16.0,24642.0,41.0,1.0
47068,yahoo,16.0,24648.0,15.0,4.0
47069,yahoo,16.0,24652.0,5.0,3.0
47070,yahoo,16.0,24654.0,19.0,1.0
47071,yahoo,16.0,24671.0,4.0,2.0
47072,yahoo,16.0,24674.0,5.0,2.0
47073,yahoo,16.0,24686.0,4.0,1.0
47074,yahoo,16.0,24694.0,11.0,6.0
47075,yahoo,16.0,24699.0,2.0,1.0
47076,yahoo,16.0,24713.0,9.0,1.0
47077,yahoo,16.0,24714.0,3.0,1.0
47078,yahoo,16.0,24731.0,1.0,1.0
47079,yahoo,16.0,24735.0,9.0,1.0
47080,yahoo,16.0,24743.0,26.0,2.0
47081,yahoo,16.0,24751.0,9.0,3.0
47082,yahoo,16.0,24753.0,44.0,6.0
47083,yahoo,16.0,24754.0,4.0,2.0
47084,yahoo,16.0,24758.0,55.0,3.0
47085,yahoo,16.0,24762.0,14.0,1.0
47086,yahoo,16.0,24764.0,2.0,1.0
47087,yahoo,16.0,24765.0,19.0,1.0
47088,yahoo,16.0,24769.0,5.0,1.0
47089,yahoo,16.0,24772.0,3.0,1.0
47090,yahoo,16.0,24773.0,21.0,3.0
47091,yahoo,16.0,24775.0,2.0,1.0
47092,yahoo,16.0,24776.0,76.0,18.0
47093,yahoo,16.0,24779.0,32.0,6.0
47094,yahoo,16.0,24780.0,79.0,4.0
47095,yahoo,16.0,24781.0,7.0,2.0
47096,yahoo,16.0,24782.0,7.0,1.0
47097,yahoo,16.0,24787.0,13.0,2.0
47098,yahoo,16.0,24791.0,38.0,1.0
47099,yahoo,16.0,24794.0,6.0,1.0
47100,yahoo,16.0,24795.0,31.0,2.0
47101,yahoo,16.0,24799.0,20.0,2.0
47102,yahoo,16.0,24800.0,46.0,7.0
47103,yahoo,16.0,24801.0,10.0,5.0
47104,yahoo,16.0,24811.0,44.0,10.0
47105,yahoo,16.0,24813.0,23.0,2.0
47106,yahoo,16.0,24814.0,7.0,2.0
47107,yahoo,16.0,24816.0,72.0,12.0
47108,yahoo,16.0,24818.0,39.0,3.0
47109,yahoo,16.0,24820.0,29.0,6.0
47110,yahoo,16.0,24822.0,3.0,1.0
47111,yahoo,16.0,24823.0,6.0,3.0
47112,yahoo,16.0,24824.0,25.0,12.0
47113,yahoo,16.0,24825.0,22.0,3.0
47114,yahoo,16.0,24826.0,15.0,1.0
47115,yahoo,16.0,24827.0,52.0,6.0
47116,yahoo,16.0,24830.0,23.0,13.0
47117,yahoo,16.0,24833.0,96.0,7.0
47118,yahoo,16.0,24835.0,49.0,5.0
47119,yahoo,16.0,24836.0,25.0,13.0
47120,yahoo,16.0,24837.0,23.0,2.0
47121,yahoo,16.0,24838.0,106.0,8.0
47122,yahoo,16.0,24839.0,22.0,1.0
47123,yahoo,16.0,24840.0,84.0,2.0
47124,yahoo,16.0,24842.0,25.0,3.0
47125,yahoo,16.0,24843.0,47.0,8.0
47126,yahoo,16.0,24845.0,27.0,3.0
47127,yahoo,16.0,24846.0,24.0,4.0
47128,yahoo,16.0,24847.0,17.0,2.0
47129,yahoo,16.0,24852.0,23.0,1.0
47130,yahoo,16.0,24853.0,4.0,1.0
47131,yahoo,16.0,24854.0,21.0,2.0
47132,yahoo,16.0,24856.0,29.0,12.0
47133,yahoo,16.0,24862.0,6.0,5.0
47134,yahoo,16.0,24868.0,28.0,1.0
47135,yahoo,16.0,24869.0,7.0,1.0
47136,yahoo,16.0,24871.0,20.0,1.0
47137,yahoo,16.0,24872.0,21.0,2.0
47138,yahoo,16.0,24873.0,4.0,1.0
47139,yahoo,16.0,24874.0,3.0,2.0
47140,yahoo,16.0,24875.0,13.0,3.0
47141,yahoo,16.0,24881.0,16.0,5.0
47142,yahoo,16.0,24882.0,9.0,1.0
47143,yahoo,16.0,24883.0,19.0,7.0
47144,yahoo,16.0,24884.0,14.0,3.0
47145,yahoo,16.0,24885.0,30.0,9.0
47146,yahoo,16.0,24890.0,68.0,1.0
47147,yahoo,16.0,24896.0,16.0,1.0
47148,yahoo,16.0,24897.0,13.0,6.0
47149,yahoo,16.0,24898.0,2.0,1.0
47150,yahoo,16.0,24899.0,10.0,3.0
47151,yahoo,16.0,24900.0,15.0,8.0
47152,yahoo,16.0,24903.0,18.0,5.0
47153,yahoo,16.0,24904.0,9.0,2.0
47154,yahoo,16.0,24909.0,23.0,10.0
47155,yahoo,16.0,24910.0,6.0,1.0
47156,yahoo,16.0,24912.0,10.0,1.0
47157,yahoo,16.0,24916.0,13.0,4.0
47158,yahoo,16.0,24917.0,26.0,4.0
47159,yahoo,16.0,24918.0,10.0,3.0
47160,yahoo,16.0,24919.0,30.0,3.0
47161,yahoo,16.0,24921.0,2.0,1.0
47162,yahoo,16.0,24923.0,33.0,5.0
47163,yahoo,16.0,24924.0,9.0,1.0
47164,yahoo,16.0,24925.0,39.0,1.0
47165,yahoo,16.0,24927.0,9.0,2.0
47166,yahoo,16.0,24928.0,1.0,1.0
47167,yahoo,16.0,24929.0,14.0,4.0
47168,yahoo,16.0,24934.0,2.0,1.0
47169,yahoo,16.0,24935.0,51.0,19.0
47170,yahoo,16.0,24936.0,19.0,5.0
47171,yahoo,16.0,24942.0,8.0,7.0
47172,yahoo,16.0,24943.0,3.0,2.0
47173,yahoo,16.0,24946.0,2.0,1.0
47174,yahoo,16.0,24947.0,7.0,2.0
47175,yahoo,16.0,24948.0,10.0,7.0
47176,yahoo,16.0,24949.0,15.0,4.0
47177,yahoo,16.0,24950.0,25.0,1.0
47178,yahoo,16.0,24953.0,9.0,3.0
47179,yahoo,16.0,24954.0,18.0,9.0
47180,yahoo,16.0,24956.0,11.0,5.0
47181,yahoo,16.0,24957.0,14.0,2.0
47182,yahoo,16.0,24959.0,50.0,14.0
47183,yahoo,16.0,24960.0,11.0,5.0
47184,yahoo,16.0,24963.0,8.0,2.0
47185,yahoo,16.0,24965.0,18.0,7.0
47186,yahoo,16.0,24967.0,21.0,6.0
47187,yahoo,16.0,24968.0,18.0,5.0
47188,yahoo,16.0,24971.0,13.0,1.0
47189,yahoo,16.0,24973.0,2.0,1.0
47190,yahoo,16.0,24974.0,6.0,1.0
47191,yahoo,16.0,24976.0,14.0,4.0
47192,yahoo,16.0,24981.0,17.0,4.0
47193,yahoo,16.0,24982.0,11.0,3.0
47194,yahoo,16.0,24984.0,14.0,8.0
47195,yahoo,16.0,24985.0,3.0,2.0
47196,yahoo,16.0,24986.0,16.0,6.0
47197,yahoo,16.0,24988.0,12.0,6.0
47198,yahoo,16.0,24989.0,11.0,4.0
47199,yahoo,16.0,24990.0,13.0,2.0
47200,yahoo,16.0,24991.0,13.0,5.0
47201,yahoo,16.0,24993.0,10.0,4.0
47202,yahoo,16.0,24994.0,13.0,4.0
47203,yahoo,16.0,24997.0,5.0,4.0
47204,yahoo,16.0,24999.0,53.0,2.0
47205,yahoo,16.0,25001.0,15.0,5.0
47206,yahoo,16.0,25006.0,26.0,9.0
47207,yahoo,16.0,25007.0,10.0,3.0
47208,yahoo,16.0,25015.0,2.0,1.0
47209,yahoo,16.0,25016.0,14.0,6.0
47210,yahoo,16.0,25017.0,7.0,1.0
47211,yahoo,16.0,25018.0,10.0,2.0
47212,yahoo,16.0,25020.0,29.0,6.0
47213,yahoo,16.0,25024.0,6.0,3.0
47214,yahoo,16.0,25026.0,7.0,1.0
47215,yahoo,16.0,25030.0,10.0,2.0
47216,yahoo,16.0,25032.0,43.0,6.0
47217,yahoo,16.0,25037.0,21.0,3.0
47218,yahoo,16.0,25039.0,12.0,2.0
47219,yahoo,16.0,25040.0,4.0,1.0
47220,yahoo,16.0,25041.0,14.0,10.0
47221,yahoo,16.0,25042.0,12.0,5.0
47222,yahoo,16.0,25045.0,11.0,2.0
47223,yahoo,16.0,25046.0,2.0,1.0
47224,yahoo,16.0,25052.0,11.0,5.0
47225,yahoo,16.0,25057.0,11.0,2.0
47226,yahoo,16.0,25058.0,21.0,5.0
47227,yahoo,16.0,25061.0,8.0,2.0
47228,yahoo,16.0,25062.0,8.0,3.0
47229,yahoo,16.0,25065.0,41.0,9.0
47230,yahoo,16.0,25067.0,11.0,5.0
47231,yahoo,16.0,25069.0,43.0,7.0
47232,yahoo,16.0,25074.0,1.0,1.0
47233,yahoo,16.0,25076.0,14.0,1.0
47234,yahoo,16.0,25077.0,18.0,1.0
47235,yahoo,16.0,25084.0,45.0,1.0
47236,yahoo,16.0,25085.0,82.0,13.0
47237,yahoo,16.0,25088.0,14.0,4.0
47238,yahoo,16.0,25091.0,11.0,2.0
47239,yahoo,16.0,25093.0,9.0,3.0
47240,yahoo,16.0,25096.0,16.0,6.0
47241,yahoo,16.0,25105.0,15.0,3.0
47242,yahoo,16.0,25106.0,2.0,1.0
47243,yahoo,16.0,25108.0,8.0,5.0
47244,yahoo,16.0,25109.0,13.0,4.0
47245,yahoo,16.0,25110.0,18.0,4.0
47246,yahoo,16.0,25114.0,1.0,1.0
47247,yahoo,16.0,25116.0,22.0,2.0
47248,yahoo,16.0,25117.0,3.0,1.0
47249,yahoo,16.0,25118.0,12.0,6.0
47250,yahoo,16.0,25120.0,19.0,4.0
47251,yahoo,16.0,25121.0,11.0,2.0
47252,yahoo,16.0,25124.0,22.0,10.0
47253,yahoo,16.0,25126.0,23.0,8.0
47254,yahoo,16.0,25127.0,10.0,3.0
47255,yahoo,16.0,25135.0,29.0,3.0
47256,yahoo,16.0,25136.0,9.0,3.0
47257,yahoo,16.0,25137.0,13.0,2.0
47258,yahoo,16.0,25138.0,3.0,1.0
47259,yahoo,16.0,25139.0,14.0,2.0
47260,yahoo,16.0,25140.0,23.0,6.0
47261,yahoo,16.0,25142.0,6.0,2.0
47262,yahoo,16.0,25145.0,18.0,5.0
47263,yahoo,16.0,25146.0,20.0,5.0
47264,yahoo,16.0,25149.0,4.0,1.0
47265,yahoo,16.0,25157.0,22.0,2.0
47266,yahoo,16.0,25158.0,19.0,2.0
47267,yahoo,16.0,25163.0,2.0,1.0
47268,yahoo,16.0,25164.0,5.0,1.0
47269,yahoo,16.0,25166.0,2.0,1.0
47270,yahoo,16.0,25167.0,12.0,4.0
47271,yahoo,16.0,25168.0,1.0,1.0
47272,yahoo,16.0,25175.0,93.0,1.0
47273,yahoo,16.0,25178.0,22.0,1.0
47274,yahoo,16.0,25179.0,12.0,3.0
47275,yahoo,16.0,25180.0,9.0,3.0
47276,yahoo,16.0,25181.0,20.0,2.0
47277,yahoo,16.0,25189.0,159.0,53.0
47278,yahoo,16.0,25193.0,25.0,2.0
47279,yahoo,16.0,25194.0,49.0,2.0
47280,yahoo,16.0,25196.0,40.0,19.0
47281,yahoo,16.0,25204.0,5.0,1.0
47282,yahoo,16.0,25210.0,17.0,3.0
47283,yahoo,16.0,25215.0,1.0,1.0
47284,yahoo,16.0,25216.0,27.0,4.0
47285,yahoo,16.0,25219.0,8.0,3.0
47286,yahoo,16.0,25222.0,9.0,2.0
47287,yahoo,16.0,25225.0,23.0,3.0
47288,yahoo,16.0,25227.0,7.0,1.0
47289,yahoo,16.0,25228.0,8.0,4.0
47290,yahoo,16.0,25230.0,26.0,14.0
47291,yahoo,16.0,25238.0,2.0,1.0
47292,yahoo,16.0,25240.0,9.0,1.0
47293,yahoo,16.0,25242.0,10.0,1.0
47294,yahoo,16.0,25244.0,22.0,1.0
47295,yahoo,16.0,25245.0,4.0,2.0
47296,yahoo,16.0,25250.0,13.0,1.0
47297,yahoo,16.0,25256.0,3.0,1.0
47298,yahoo,16.0,25257.0,28.0,1.0
47299,yahoo,16.0,25258.0,4.0,1.0
47300,yahoo,16.0,25280.0,15.0,8.0
47301,yahoo,16.0,25283.0,16.0,4.0
47302,yahoo,16.0,25293.0,66.0,8.0
47303,yahoo,16.0,25303.0,18.0,7.0
47304,yahoo,16.0,25306.0,11.0,5.0
47305,yahoo,16.0,25313.0,47.0,3.0
47306,yahoo,16.0,25326.0,31.0,1.0
47307,yahoo,16.0,25328.0,2.0,1.0
47308,yahoo,16.0,25329.0,18.0,1.0
47309,yahoo,16.0,25332.0,5.0,1.0
47310,yahoo,16.0,25334.0,25.0,7.0
47311,yahoo,16.0,25345.0,15.0,1.0
47312,yahoo,16.0,25357.0,24.0,6.0
47313,yahoo,16.0,25359.0,61.0,3.0
47314,yahoo,16.0,25365.0,13.0,2.0
47315,yahoo,16.0,25387.0,26.0,5.0
47316,yahoo,16.0,25394.0,26.0,2.0
47317,yahoo,16.0,25401.0,7.0,2.0
47318,yahoo,16.0,25411.0,28.0,1.0
47319,yahoo,16.0,25414.0,10.0,3.0
47320,yahoo,16.0,25416.0,14.0,1.0
47321,yahoo,16.0,25423.0,47.0,2.0
47322,yahoo,16.0,25424.0,22.0,10.0
47323,yahoo,16.0,25425.0,14.0,6.0
47324,yahoo,16.0,25441.0,58.0,3.0
47325,yahoo,16.0,25447.0,55.0,27.0
47326,yahoo,16.0,25459.0,20.0,1.0
47327,yahoo,16.0,25475.0,18.0,9.0
47328,yahoo,16.0,25479.0,10.0,2.0
47329,yahoo,16.0,25493.0,7.0,2.0
47330,yahoo,16.0,25497.0,14.0,3.0
47331,yahoo,16.0,25507.0,32.0,2.0
47332,yahoo,16.0,25521.0,26.0,4.0
47333,yahoo,16.0,25529.0,4.0,1.0
47334,yahoo,16.0,25531.0,5.0,1.0
47335,yahoo,16.0,25537.0,8.0,2.0
47336,yahoo,16.0,25538.0,5.0,1.0
47337,yahoo,16.0,25540.0,133.0,7.0
47338,yahoo,16.0,25545.0,12.0,5.0
47339,yahoo,16.0,25553.0,39.0,3.0
47340,yahoo,16.0,25556.0,31.0,1.0
47341,yahoo,16.0,25570.0,8.0,4.0
47342,yahoo,16.0,25578.0,17.0,1.0
47343,yahoo,16.0,25615.0,11.0,2.0
47344,yahoo,16.0,25618.0,14.0,1.0
47345,yahoo,16.0,25629.0,4.0,1.0
47346,yahoo,16.0,25634.0,26.0,1.0
47347,yahoo,16.0,25635.0,40.0,13.0
47348,yahoo,16.0,25641.0,88.0,4.0
47349,yahoo,16.0,25660.0,28.0,7.0
47350,yahoo,16.0,25661.0,19.0,1.0
47351,yahoo,16.0,25665.0,33.0,2.0
47352,yahoo,16.0,25667.0,15.0,3.0
47353,yahoo,16.0,25668.0,46.0,1.0
47354,yahoo,16.0,25676.0,1.0,1.0
47355,yahoo,16.0,25679.0,4.0,1.0
47356,yahoo,16.0,25684.0,24.0,1.0
47357,yahoo,16.0,25688.0,10.0,6.0
47358,yahoo,16.0,25692.0,5.0,1.0
47359,yahoo,16.0,25694.0,18.0,1.0
47360,yahoo,16.0,25695.0,11.0,4.0
47361,yahoo,16.0,25704.0,3.0,1.0
47362,yahoo,16.0,25705.0,11.0,10.0
47363,yahoo,16.0,25713.0,8.0,1.0
47364,yahoo,16.0,25717.0,1.0,1.0
47365,yahoo,16.0,25721.0,46.0,1.0
47366,yahoo,16.0,25722.0,19.0,2.0
47367,yahoo,16.0,25726.0,39.0,4.0
47368,yahoo,16.0,25735.0,14.0,1.0
47369,yahoo,16.0,25736.0,34.0,5.0
47370,yahoo,16.0,25739.0,69.0,1.0
47371,yahoo,16.0,25740.0,4.0,1.0
47372,yahoo,16.0,25744.0,6.0,1.0
47373,yahoo,16.0,25760.0,12.0,1.0
47374,yahoo,16.0,25771.0,31.0,1.0
47375,yahoo,16.0,25774.0,59.0,1.0
47376,yahoo,16.0,25777.0,22.0,4.0
47377,yahoo,16.0,25781.0,13.0,8.0
47378,yahoo,16.0,25808.0,23.0,1.0
47379,yahoo,16.0,25817.0,1.0,1.0
47380,yahoo,16.0,25822.0,28.0,7.0
47381,yahoo,16.0,25826.0,9.0,3.0
47382,yahoo,16.0,25831.0,1.0,1.0
47383,yahoo,16.0,25832.0,1.0,1.0
47384,yahoo,16.0,25837.0,28.0,1.0
47385,yahoo,16.0,25838.0,11.0,3.0
47386,yahoo,16.0,25843.0,8.0,2.0
47387,yahoo,16.0,25850.0,3.0,1.0
47388,yahoo,16.0,25854.0,11.0,3.0
47389,yahoo,16.0,25862.0,5.0,1.0
47390,yahoo,16.0,25882.0,4.0,2.0
47391,yahoo,16.0,25883.0,17.0,6.0
47392,yahoo,16.0,25889.0,2.0,2.0
47393,yahoo,16.0,25894.0,14.0,8.0
47394,yahoo,16.0,25895.0,65.0,8.0
47395,yahoo,16.0,25896.0,135.0,1.0
47396,yahoo,16.0,25899.0,9.0,3.0
47397,yahoo,16.0,25904.0,13.0,5.0
47398,yahoo,16.0,25908.0,20.0,3.0
47399,yahoo,16.0,25910.0,26.0,4.0
47400,yahoo,16.0,25913.0,12.0,5.0
47401,yahoo,16.0,25914.0,2.0,1.0
47402,yahoo,16.0,25915.0,1.0,1.0
47403,yahoo,16.0,25917.0,7.0,1.0
47404,yahoo,16.0,25918.0,6.0,2.0
47405,yahoo,16.0,25931.0,25.0,1.0
47406,yahoo,16.0,25932.0,3.0,1.0
47407,yahoo,16.0,25956.0,6.0,4.0
47408,yahoo,16.0,25982.0,3.0,1.0
47409,yahoo,16.0,25993.0,3.0,1.0
47410,yahoo,16.0,25994.0,33.0,10.0
47411,yahoo,16.0,26019.0,6.0,1.0
47412,yahoo,16.0,26030.0,1.0,1.0
47413,yahoo,16.0,26032.0,17.0,1.0
47414,yahoo,16.0,26043.0,30.0,1.0
47415,yahoo,16.0,26044.0,24.0,7.0
47416,yahoo,16.0,26045.0,42.0,14.0
47417,yahoo,16.0,26047.0,21.0,6.0
47418,yahoo,16.0,26048.0,26.0,7.0
47419,yahoo,16.0,26049.0,17.0,5.0
47420,yahoo,16.0,26050.0,19.0,8.0
47421,yahoo,16.0,26058.0,15.0,1.0
47422,yahoo,16.0,26063.0,2.0,2.0
47423,yahoo,16.0,26064.0,25.0,8.0
47424,yahoo,16.0,26066.0,3.0,2.0
47425,yahoo,16.0,26071.0,2.0,1.0
47426,yahoo,16.0,26075.0,12.0,5.0
47427,yahoo,16.0,26099.0,12.0,2.0
47428,yahoo,16.0,26123.0,10.0,3.0
47429,yahoo,16.0,26130.0,10.0,1.0
47430,yahoo,16.0,26133.0,16.0,4.0
47431,yahoo,16.0,26135.0,17.0,1.0
47432,yahoo,16.0,26137.0,7.0,1.0
47433,yahoo,16.0,26147.0,5.0,1.0
47434,yahoo,16.0,26151.0,7.0,2.0
47435,yahoo,16.0,26153.0,26.0,1.0
47436,yahoo,16.0,26156.0,3.0,1.0
47437,yahoo,16.0,26165.0,47.0,1.0
47438,yahoo,16.0,26166.0,36.0,5.0
47439,yahoo,16.0,26167.0,22.0,1.0
47440,yahoo,16.0,26173.0,40.0,3.0
47441,yahoo,16.0,26183.0,2.0,1.0
47442,yahoo,16.0,26192.0,7.0,1.0
47443,yahoo,16.0,26204.0,7.0,2.0
47444,yahoo,16.0,26221.0,79.0,1.0
47445,yahoo,16.0,26231.0,7.0,2.0
47446,yahoo,16.0,26232.0,17.0,3.0
47447,yahoo,16.0,26235.0,1.0,1.0
47448,yahoo,16.0,26236.0,25.0,1.0
47449,yahoo,16.0,26249.0,12.0,1.0
47450,yahoo,16.0,26256.0,29.0,1.0
47451,yahoo,16.0,26259.0,36.0,1.0
47452,yahoo,16.0,26268.0,10.0,2.0
47453,yahoo,16.0,26276.0,38.0,1.0
47454,yahoo,16.0,26277.0,16.0,3.0
47455,yahoo,16.0,26285.0,19.0,9.0
47456,yahoo,16.0,26292.0,10.0,5.0
47457,yahoo,16.0,26312.0,12.0,5.0
47458,yahoo,16.0,26313.0,12.0,2.0
47459,yahoo,16.0,26320.0,6.0,4.0
47460,yahoo,16.0,26329.0,20.0,10.0
47461,yahoo,16.0,26330.0,64.0,22.0
47462,yahoo,16.0,26354.0,11.0,3.0
47463,yahoo,16.0,26355.0,9.0,1.0
47464,yahoo,16.0,26358.0,15.0,4.0
47465,yahoo,16.0,26364.0,4.0,2.0
47466,yahoo,16.0,26374.0,35.0,15.0
47467,yahoo,16.0,26401.0,15.0,4.0
47468,yahoo,16.0,26403.0,31.0,8.0
47469,yahoo,16.0,26411.0,3.0,1.0
47470,yahoo,16.0,26433.0,35.0,11.0
47471,yahoo,16.0,26440.0,14.0,1.0
47472,yahoo,16.0,26454.0,15.0,4.0
47473,yahoo,16.0,26456.0,2.0,1.0
47474,yahoo,16.0,26460.0,11.0,3.0
47475,yahoo,16.0,26465.0,3.0,1.0
47476,yahoo,16.0,26471.0,32.0,4.0
47477,yahoo,16.0,26473.0,57.0,28.0
47478,yahoo,16.0,26479.0,11.0,3.0
47479,yahoo,16.0,26480.0,18.0,6.0
47480,yahoo,16.0,26489.0,2.0,1.0
47481,yahoo,16.0,26491.0,10.0,3.0
47482,yahoo,16.0,26492.0,11.0,2.0
47483,yahoo,16.0,26499.0,28.0,9.0
47484,yahoo,16.0,26502.0,21.0,3.0
47485,yahoo,16.0,26503.0,1.0,1.0
47486,yahoo,16.0,26508.0,20.0,1.0
47487,yahoo,16.0,26512.0,2.0,1.0
47488,yahoo,16.0,26518.0,30.0,1.0
47489,yahoo,16.0,26521.0,9.0,2.0
47490,yahoo,16.0,26529.0,19.0,8.0
47491,yahoo,16.0,26532.0,14.0,1.0
47492,yahoo,16.0,26533.0,14.0,4.0
47493,yahoo,16.0,26537.0,15.0,3.0
47494,yahoo,16.0,26541.0,23.0,9.0
47495,yahoo,16.0,26550.0,1.0,1.0
47496,yahoo,16.0,26555.0,38.0,8.0
47497,yahoo,16.0,26556.0,11.0,1.0
47498,yahoo,16.0,26558.0,28.0,6.0
47499,yahoo,16.0,26564.0,5.0,3.0
47500,yahoo,16.0,26567.0,44.0,1.0
47501,yahoo,16.0,26569.0,17.0,4.0
47502,yahoo,16.0,26577.0,2.0,2.0
47503,yahoo,16.0,26579.0,24.0,8.0
47504,yahoo,16.0,26590.0,4.0,1.0
47505,yahoo,16.0,26592.0,4.0,1.0
47506,yahoo,16.0,26595.0,8.0,1.0
47507,yahoo,16.0,26598.0,7.0,1.0
47508,yahoo,16.0,26602.0,15.0,1.0
47509,yahoo,16.0,26604.0,6.0,1.0
47510,yahoo,16.0,26607.0,11.0,4.0
47511,yahoo,16.0,26608.0,30.0,7.0
47512,yahoo,16.0,26612.0,8.0,1.0
47513,yahoo,16.0,26615.0,26.0,2.0
47514,yahoo,16.0,26622.0,19.0,9.0
47515,yahoo,16.0,26623.0,15.0,2.0
47516,yahoo,16.0,26624.0,31.0,1.0
47517,yahoo,16.0,26625.0,27.0,2.0
47518,yahoo,16.0,26627.0,12.0,2.0
47519,yahoo,16.0,26629.0,19.0,7.0
47520,yahoo,16.0,26630.0,14.0,7.0
47521,yahoo,16.0,26639.0,8.0,2.0
47522,yahoo,16.0,26643.0,15.0,2.0
47523,yahoo,16.0,26645.0,11.0,5.0
47524,yahoo,16.0,26646.0,1.0,1.0
47525,yahoo,16.0,26647.0,15.0,1.0
47526,yahoo,16.0,26648.0,23.0,3.0
47527,yahoo,16.0,26657.0,2.0,1.0
47528,yahoo,16.0,26658.0,103.0,2.0
47529,yahoo,16.0,26659.0,71.0,9.0
47530,yahoo,16.0,26660.0,20.0,5.0
47531,yahoo,16.0,26663.0,21.0,2.0
47532,yahoo,16.0,26667.0,14.0,2.0
47533,yahoo,16.0,26669.0,10.0,3.0
47534,yahoo,16.0,26670.0,21.0,4.0
47535,yahoo,16.0,26673.0,7.0,2.0
47536,yahoo,16.0,26675.0,6.0,2.0
47537,yahoo,16.0,26678.0,15.0,6.0
47538,yahoo,16.0,26683.0,8.0,2.0
47539,yahoo,16.0,26686.0,12.0,2.0
47540,yahoo,16.0,26687.0,90.0,1.0
47541,yahoo,16.0,26688.0,10.0,2.0
47542,yahoo,16.0,26689.0,43.0,2.0
47543,yahoo,16.0,26691.0,52.0,6.0
47544,yahoo,16.0,26692.0,39.0,9.0
47545,yahoo,16.0,26705.0,1.0,1.0
47546,yahoo,16.0,26716.0,10.0,3.0
47547,yahoo,16.0,26717.0,8.0,1.0
47548,yahoo,16.0,26718.0,2.0,1.0
47549,yahoo,16.0,26720.0,6.0,1.0
47550,yahoo,16.0,26723.0,14.0,6.0
47551,yahoo,16.0,26724.0,14.0,6.0
47552,yahoo,16.0,26734.0,46.0,1.0
47553,yahoo,16.0,26746.0,82.0,38.0
47554,yahoo,16.0,26752.0,11.0,3.0
47555,yahoo,16.0,26753.0,23.0,2.0
47556,yahoo,16.0,26756.0,9.0,1.0
47557,yahoo,16.0,26757.0,31.0,9.0
47558,yahoo,16.0,26772.0,21.0,4.0
47559,yahoo,16.0,26773.0,5.0,1.0
47560,yahoo,16.0,26774.0,15.0,3.0
47561,yahoo,16.0,26777.0,11.0,4.0
47562,yahoo,16.0,26780.0,14.0,2.0
47563,yahoo,16.0,26792.0,13.0,3.0
47564,yahoo,16.0,26795.0,1.0,1.0
47565,yahoo,16.0,26799.0,9.0,4.0
47566,yahoo,16.0,26800.0,14.0,3.0
47567,yahoo,16.0,26817.0,23.0,2.0
